State Assembly District 29,,,
,Fresno,"60,141","46,598"
,Madera,"6,948","5,190"
,Tulare,0,0
District Totals,,"67,089","51,788"
,Percent,56.4%,43.6%
,,,
State Assembly District 30,,,
,Fresno,"4,298","3,370"
,Kern,"11,925","8,294"
,Kings,"12,040","9,176"
,Tulare,"2,346","1,845"
District Totals,,"30,609","22,685"
,Percent,57.4%,42.6%
,,,
State Assembly District 31,,,
,Fresno,"31,528","24,455"
,Tulare,"2,149","1,764"
District Totals,,"33,677","26,219"
,Percent,56.2%,43.8%
,,,
State Assembly District 32,,,
,Kern,"76,011","46,010"
,San Bernardino,240,158
District Totals,,"76,251","46,168"
,Percent,62.3%,37.7%
,,,
State Assembly District 33,,,
,San Luis Obispo,"55,075","34,132"
,Santa Barbara,"25,176","15,434"
District Totals,,"80,251","49,566"
,Percent,61.8%,38.2%
,,,
State Assembly District 34,,,
,Inyo,"3,600","2,610"
,Kern,"5,347","3,044"
,San Bernardino,"5,640","4,255"
,Tulare,"35,382","23,422"
District Totals,,"49,969","33,331"
,Percent,60.0%,40.0%
,,,
State Assembly District 35,,,
,Santa Barbara,"39,666","34,621"
,Ventura,"32,434","20,705"
District Totals,,"72,100","55,326"
,Percent,56.6%,43.4%
,,,
State Assembly District 36,,,
,Los Angeles,"40,584","23,406"
,San Bernardino,"19,923","12,805"
District Totals,,"60,507","36,211"
,Percent,62.6%,37.4%
,,,
State Assembly District 37,,,
,Kern,3,0
,Los Angeles,"12,870","7,392"
,Ventura,"79,372","46,198"
District Totals,,"92,245","53,590"
,Percent,63.3%,36.7%
,,,
State Assembly District 38,,,
,Los Angeles,"67,649","41,871"
,Ventura,"15,367","8,407"
District Totals,,"83,016","50,278"
,Percent,62.3%,37.7%
,,,
State Assembly District 39,,,
,Los Angeles,"36,185","20,009"
District Totals,,"36,185","20,009"
,Percent,64.4%,35.6%
,,,
State Assembly District 40,,,
,Los Angeles,"54,105","33,683"
District Totals,,"54,105","33,683"
,Percent,61.6%,38.4%
,,,
State Assembly District 41,,,
,Los Angeles,"62,381","43,368"
,Ventura,"18,151","10,438"
District Totals,,"80,532","53,806"
,Percent,59.9%,40.1%
,,,
State Assembly District 42,,,
,Los Angeles,"78,830","56,847"
District Totals,,"78,830","56,847"
,Percent,58.1%,41.9%
,,,
State Assembly District 43,,,
,Los Angeles,"54,342","38,819"
District Totals,,"54,342","38,819"
,Percent,58.3%,41.7%
,,,
State Assembly District 44,,,
,Los Angeles,"67,805","53,006"
District Totals,,"67,805","53,006"
,Percent,56.1%,43.9%
,,,
State Assembly District 45,,,
,Los Angeles,"36,997","26,189"
District Totals,,"36,997","26,189"
,Percent,58.6%,41.4%
,,,
State Assembly District 46,,,
,Los Angeles,"26,934","17,005"
District Totals,,"26,934","17,005"
,Percent,61.3%,38.7%
,,,
State Assembly District 47,,,
,Los Angeles,"63,702","50,524"
District Totals,,"63,702","50,524"
,Percent,55.8%,44.2%
,,,
State Assembly District 48,,,
,Los Angeles,"33,050","26,948"
District Totals,,"33,050","26,948"
,Percent,55.1%,44.9%
,,,
State Assembly District 49,,,
,Los Angeles,"40,352","26,258"
District Totals,,"40,352","26,258"
,Percent,60.6%,39.4%
,,,
State Assembly District 50,,,
,Los Angeles,"36,366","23,269"
District Totals,,"36,366","23,269"
,Percent,61.0%,39.0%
,,,
State Assembly District 51,,,
,Los Angeles,"48,598","37,256"
District Totals,,"48,598","37,256"
,Percent,56.6%,43.4%
,,,
State Assembly District 52,,,
,Los Angeles,"30,825","24,104"
District Totals,,"30,825","24,104"
,Percent,56.1%,43.9%
,,,
State Assembly District 53,,,
,Los Angeles,"79,407","54,899"
District Totals,,"79,407","54,899"
,Percent,59.1%,40.9%
,,,
State Assembly District 54,,,
,Los Angeles,"70,921","48,076"
District Totals,,"70,921","48,076"
,Percent,59.6%,40.4%
,,,
State Assembly District 55,,,
,Los Angeles,"48,704","32,753"
District Totals,,"48,704","32,753"
,Percent,59.8%,40.2%
,,,
State Assembly District 56,,,
,Los Angeles,"40,795","25,911"
,Orange,"9,026","5,822"
District Totals,,"49,821","31,733"
,Percent,61.1%,38.9%
,,,
State Assembly District 57,,,
,Los Angeles,"48,898","29,935"
District Totals,,"48,898","29,935"
,Percent,62.0%,38.0%
,,,
State Assembly District 58,,,
,Los Angeles,"54,104","34,539"
District Totals,,"54,104","34,539"
,Percent,61.0%,39.0%
,,,
State Assembly District 59,,,
,Los Angeles,"40,140","28,465"
,San Bernardino,"36,175","23,323"
District Totals,,"76,315","51,788"
,Percent,59.6%,40.4%
,,,
State Assembly District 60,,,
,Los Angeles,"27,516","17,832"
,Orange,"31,232","21,031"
,San Bernardino,"11,057","6,950"
District Totals,,"69,805","45,813"
,Percent,60.4%,39.6%
,,,
State Assembly District 61,,,
,Los Angeles,"12,915","8,534"
,San Bernardino,"27,067","17,677"
District Totals,,"39,982","26,211"
,Percent,60.4%,39.6%
,,,
State Assembly District 62,,,
,San Bernardino,"37,328","22,166"
District Totals,,"37,328","22,166"
,Percent,62.7%,37.3%
,,,
State Assembly District 63,,,
,Riverside,"1,380",837
,San Bernardino,"68,120","41,997"
District Totals,,"69,500","42,834"
,Percent,61.9%,38.1%
,,,
State Assembly District 64,,,
,Riverside,"74,758","43,827"
District Totals,,"74,758","43,827"
,Percent,63.0%,37.0%
,,,
State Assembly District 65,,,
,Riverside,"55,996","34,612"
,San Bernardino,"19,822","11,535"
District Totals,,"75,818","46,147"
,Percent,62.2%,37.8%
,,,
State Assembly District 66,,,
,Riverside,"53,094","31,635"
,San Diego,"14,198","12,595"
District Totals,,"67,292","44,230"
,Percent,60.3%,39.7%
,,,
State Assembly District 67,,,
,Orange,"74,234","48,087"
District Totals,,"74,234","48,087"
,Percent,60.7%,39.3%
,,,
State Assembly District 68,,,
,Orange,"52,798","34,527"
District Totals,,"52,798","34,527"
,Percent,60.5%,39.5%
,,,
State Assembly District 69,,,
,Orange,"27,421","17,802"
District Totals,,"27,421","17,802"
,Percent,60.6%,39.4%
,,,
State Assembly District 70,,,
,Orange,"83,011","55,725"
District Totals,,"83,011","55,725"
,Percent,59.8%,40.2%
,,,
State Assembly District 71,,,
,Orange,"52,229","34,093"
,Riverside,"25,764","15,083"
District Totals,,"77,993","49,176"
,Percent,61.3%,38.7%
,,,
State Assembly District 72,,,
,Orange,"58,180","41,390"
District Totals,,"58,180","41,390"
,Percent,58.4%,41.6%
,,,
State Assembly District 73,,,
,Orange,"47,430","30,191"
,San Diego,"25,542","15,700"
District Totals,,"72,972","45,891"
,Percent,61.4%,38.6%
,,,
State Assembly District 74,,,
,San Diego,"81,411","52,752"
District Totals,,"81,411","52,752"
,Percent,60.7%,39.3%
,,,
State Assembly District 75,,,
,San Diego,"86,154","55,544"
District Totals,,"86,154","55,544"
,Percent,60.8%,39.2%
,,,
State Assembly District 76,,,
,San Diego,"73,244","50,895"
District Totals,,"73,244","50,895"
,Percent,59.0%,41.0%
,,,
State Assembly District 77,,,
,San Diego,"68,453","54,082"
District Totals,,"68,453","54,082"
,Percent,55.9%,44.1%
,,,
State Assembly District 78,,,
,San Diego,"65,322","44,798"
District Totals,,"65,322","44,798"
,Percent,59.3%,40.7%
,,,
State Assembly District 79,,,
,San Diego,"39,919","27,511"
District Totals,,"39,919","27,511"
,Percent,59.2%,40.8%
,,,
State Assembly District 80,,,
,Imperial,"11,637","8,534"
,Riverside,"39,485","19,793"
District Totals,,"51,122","28,327"
,Percent,64.3%,35.7%
